
20070805 15:06 379   ZEG   50   53.4 DO33gj Nisku  (Edmonton Intl), AB, CAN
19911227 05:50 380   BBD   25   88.2 EM01ie BRADY, TX, USA
20050310 11:33 380   GC    25   82.1 DN74fg 'Deryk'  Gillette, WY, USA
19900108 07:47 380   GC    25   82.1 DN74fg 'Deryk'  Gillette, WY, USA
19881028 02:29 380   GC    25   82.1 DN74fg 'Deryk'  Gillette, WY, USA
19911215 08:35 380   GC    25   82.1 DN74fg 'Deryk'  Gillette, WY, USA
20070826 05:05 380   GC    25   82.1 DN74fg 'Deryk'  Gillette, WY, USA
19991229 06:24 380   OEL   25   72.7 DM99oc Oakley, KS, USA
19910102 07:56 380   OEL   25   72.7 DM99oc Oakley, KS, USA
19901220 06:23 380   UB    0         CP39lk Tuktoyaktuk, NT, CAN
19901201 07:12 382   AL    0         EN32ro 'Price'  Waterloo, IA, USA
19991224 05:59 382   AW    50   65.4 CN88wb 'Waton'  Arlington, WA, USA
19910102 09:23 382   AW    50   65.4 CN88wb 'Waton'  Arlington, WA, USA
19911208 08:06 382   AW    50   65.4 CN88wb 'Waton'  Arlington, WA, USA
20070826 04:59 382   AW    50   65.4 CN88wb 'Waton'  Arlington, WA, USA
19880825 02:50 382   EA    1000 2.4  DO50aw Empress, AB, CAN
19890102 21:48 382   EA    1000 2.4  DO50aw Empress, AB, CAN
19901225 03:45 382   EA    1000 2.4  DO50aw Empress, AB, CAN
19991228 09:13 382   LRJ   25   53.3 EN12vs Le Mars, IA, USA
19881208 05:58 382   LRJ   25   53.3 EN12vs Le Mars, IA, USA
20050310 11:36 382   VCY   22   66.1 EN16bv Valley City, ND, USA
19881122 07:09 382   VCY   22   66.1 EN16bv Valley City, ND, USA
19910102 07:48 382   VCY   22   66.1 EN16bv Valley City, ND, USA
20070819 10:48 382   VCY   22   66.1 EN16bv Valley City, ND, USA
20050306 03:46 382   YE    100  33.5 CO88pt Fort Nelson, BC, CAN
19890102 21:49 382   YE    100  33.5 CO88pt Fort Nelson, BC, CAN
19901101 06:38 382   YPL   1000 1.2  EO41vk Pickle Lake, ON, CAN
20050316 13:03 382   YPW   0         CN79ru Powell River, BC, CAN
19890225 13:10 382   YPW   0         CN79ru Powell River, BC, CAN
19901222 08:38 382   YPW   0         CN79ru Powell River, BC, CAN
20050315 11:47 383   CNP   25   75.1 DN81sb Chappell, NE, USA
20050401 11:18 383   CNP   25   75.1 DN81sb Chappell, NE, USA
19881028 02:35 383   CNP   25   75.1 DN81sb Chappell, NE, USA
19901229 08:50 383   CNP   25   75.1 DN81sb Chappell, NE, USA
20070826 05:57 383   CNP   25   75.1 DN81sb Chappell, NE, USA
20011113 01:47 383   CNP   25   75.1 DN81sb Chappell, NE, USA
19880503 04:05 383   LB    0         DM96mx PANCK, KS, USA
20050318 13:21 383   MM    50   67.9 CN85lf 'Minne'  Mc Minnville Municipa, OR, USA
20050305 13:55 383   PI    0         DN32rx 'Tyhee'  Pocatello, ID, USA
19881206 06:03 383   PI    0         DN32rx 'Tyhee'  Pocatello, ID, USA
19910102 09:14 383   PI    0         DN32rx 'Tyhee'  Pocatello, ID, USA
20070812 11:22 383   PI    0         DN32rx 'Tyhee'  Pocatello, ID, USA
20070826 06:01 383   PI    0         DN32rx 'Tyhee'  Pocatello, ID, USA
20050315 11:51 384   3F    0         DO65al Ile-a-la-crosse, SK, CAN
20070825 12:25 384   3F    0         DO65al Ile-a-la-crosse, SK, CAN
20050306 03:46 385   3M    0         DO23mg Drayton Valley Industrial, AB, CAN
19890204 20:34 385   3M    0         DO23mg Drayton Valley Industrial, AB, CAN
20070805 15:07 385   3M    0         DO23mg Drayton Valley Industrial, AB, CAN
19901225 03:46 385   3M    0         DO23mg Drayton Valley Industrial, AB, CAN
19901201 07:16 385   BA    0         EN34mu 'Babco'  St Paul, MN, USA
20050401 11:25 385   OCC   0         CO09dn 'Ocean Cape'  Yakutat, ALS
19890204 20:38 385   QV    100  18.9 DO81rf YORKTON, SK, CAN
19901225 04:06 385   QV    100  18.9 DO81rf YORKTON, SK, CAN
19991226 03:51 385   WL    500  6.5  CO92ad Williams Lake, BC, CAN
19890204 20:36 385   WL    500  6.5  CO92ad Williams Lake, BC, CAN
19901225 00:33 385   WL    500  6.5  CO92ad Williams Lake, BC, CAN
19890204 04:40 386   4X    100  14.3 EO10xg LAC DU BONNET, MB, CAN
19991228 09:40 386   BTN   0         EN15dt Britton, SD, USA
20050401 11:44 386   BTN   0         EN15dt Britton, SD, USA
19881230 07:50 386   BTN   0         EN15dt Britton, SD, USA
19910106 06:27 386   BTN   0         EN15dt Britton, SD, USA
20050315 11:53 386   HAU   25   100. DN46cn 'Hauser'  Helena, MT, USA
19881230 06:56 386   HAU   25   100. DN46cn 'Hauser'  Helena, MT, USA
19901229 08:00 386   HAU   25   100. DN46cn 'Hauser'  Helena, MT, USA
20070814 10:52 386   HAU   25   100. DN46cn 'Hauser'  Helena, MT, USA
19900106 06:33 386   LYO   25   66.1 EM08vi LYONS, KS, USA
19991226 03:40 386   SYF   25   74.9 DM99cr St. Francis, KS, USA
20050401 11:34 386   SYF   25   74.9 DM99cr St. Francis, KS, USA
19910102 07:36 386   SYF   25   74.9 DM99cr St. Francis, KS, USA
20010915 10:13 386   SYF   25   74.9 DM99cr St. Francis, KS, USA
19900515 07:33 388   3Z    0         DN39vt TABER, AB, CAN
19910102 07:37 388   AM    400  4.4  EL87ru 'Picny'  Tampa, FL, USA
20050314 11:45 388   JW    15   181. DO21qb 'Pigeon'  Jumping Pound Creek, AB, CAN
19890204 20:40 388   JW    15   181. DO21qb 'Pigeon'  Jumping Pound Creek, AB, CAN
20070805 15:08 388   JW    15   181. DO21qb 'Pigeon'  Jumping Pound Creek, AB, CAN
19901225 03:48 388   JW    15   181. DO21qb 'Pigeon'  Jumping Pound Creek, AB, CAN
20050306 03:48 388   MM    125  21.1 DO46hp Fort Mc Murray, AB, CAN
19890204 20:43 388   MM    125  21.1 DO46hp Fort Mc Murray, AB, CAN
20070805 15:09 388   MM    125  21.1 DO46hp Fort Mc Murray, AB, CAN
19901225 03:48 388   MM    125  21.1 DO46hp Fort Mc Murray, AB, CAN
19991225 02:17 388   MS    100  36.9 CO52pg McInnes Island, BC, CAN
19881004 09:43 388   MS    100  36.9 CO52pg McInnes Island, BC, CAN
19911207 09:15 388   MS    100  36.9 CO52pg McInnes Island, BC, CAN
20070826 06:18 389   CSB   25   68.8 DN90wh 'Harry Strunk'  Cambridge, NE, USA
20011113 04:15 389   CSB   25   68.8 DN90wh 'Harry Strunk'  Cambridge, NE, USA
20050314 10:23 389   LCG   0         EN12mf Wayne, NE, USA
20070826 06:16 389   LCG   0         EN12mf Wayne, NE, USA
20050306 13:53 389   LDS   25   94.1 DN58dn 'Leeds'  Havre, MT, USA
19890204 21:03 389   LDS   25   94.1 DN58dn 'Leeds'  Havre, MT, USA
19900108 07:30 389   LDS   25   94.1 DN58dn 'Leeds'  Havre, MT, USA
19880510 02:50 389   LDS   25   94.1 DN58dn 'Leeds'  Havre, MT, USA
19901229 07:42 389   LDS   25   94.1 DN58dn 'Leeds'  Havre, MT, USA
20010915 10:12 389   MEJ   0         DM97tg MEADE, KS, USA
20050402 12:11 390   HBT   0         AO95rh Sand Point  (Borland), ALS
20050402 12:15 390   HBT   0         AO95rh Sand Point  (Borland), ALS
19910106 01:26 391   4W    25   72.5 EO16ra KELSEY, MB, CAN
19911219 07:14 391   4W    25   72.5 EO16ra KELSEY, MB, CAN
20050312 13:41 391   D5    0         DO72ou Melfort, SK, CAN
19991225 06:35 391   DDP   2000 1.5  FK68tl San Juan / Dorado / Luiz Munoz, PTR
20050302 04:29 391   DDP   2000 1.5  FK68tl San Juan / Dorado / Luiz Munoz, PTR
19881031 06:00 391   DDP   2000 1.5  FK68tl San Juan / Dorado / Luiz Munoz, PTR
19881113 05:49 391   DDP   2000 1.5  FK68tl San Juan / Dorado / Luiz Munoz, PTR
19900106 06:36 391   DDP   2000 1.5  FK68tl San Juan / Dorado / Luiz Munoz, PTR
20070826 06:11 391   DDP   2000 1.5  FK68tl San Juan / Dorado / Luiz Munoz, PTR
19900515 07:34 391   EBY   400  8.6  CN78ri Neah Bay, WA, USA
19881012 05:15 391   EBY   400  8.6  CN78ri Neah Bay, WA, USA
20050304 12:22 391   EEF   0         CO28ie 'Elephant'  Sisters Island, ALS
20050401 11:51 391   EEF   0         CO28ie 'Elephant'  Sisters Island, ALS
20070806 11:10 391   EEF   0         CO28ie 'Elephant'  Sisters Island, ALS
19911210 07:09 391   EEF   0         CO28ie 'Elephant'  Sisters Island, ALS
19901223 08:46 391   EEF   0         CO28ie 'Elephant'  Sisters Island, ALS
20070819 11:01 391   EEF   0         CO28ie 'Elephant'  Sisters Island, ALS
20050302 04:35 391   GXD   25   74.8 EM21pp Nacogdoches, TX, USA
20050312 13:33 391   TK    0         CO64mq Telkwa  (Smithers), BC, CAN
20050304 12:37 392   AGZ   25   59.8 EN03ub Wagner, SD, USA
19881124 04:14 392   AGZ   25   59.8 EN03ub Wagner, SD, USA
19900717 10:27 392   BAJ   0         DN80jm 'Batten'  Sterling, CO, USA
20050401 11:56 392   BAJ   0         DN80jm 'Batten'  Sterling, CO, USA
19900108 07:20 392   BAJ   0         DN80jm 'Batten'  Sterling, CO, USA
20050304 12:25 392   EUR   0         DN28kx Eureka, MT, USA
20070806 11:09 392   EUR   0         DN28kx Eureka, MT, USA
19900102 09:08 392   EUR   0         DN28kx Eureka, MT, USA
19911207 09:12 392   EUR   0         DN28kx Eureka, MT, USA
20070812 11:19 392   EUR   0         DN28kx Eureka, MT, USA
19901201 06:39 392   HEI   25   72.5 DN86qa Hettinger, ND, USA
19900110 06:18 392   ML    500  1.7  FN47uo Charlevoix, QC, CAN
19991230 06:37 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
20050401 11:53 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
19881124 04:16 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
19901225 11:28 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
19901225 11:28 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
20070812 11:19 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
20010916 10:53 392   PNA   25   96.7 DN52ct 'Wenz'  Pinedale, WY, USA
19890825 03:01 392   W1    0         DO42hp Hardisty, AB, CAN
19901225 18:45 392   W1    0         DO42hp Hardisty, AB, CAN
19891112 03:45 392   ZFN   50   73.2 CP74fv Tulita, NT, CAN
20050327 03:55 392   ZFN   50   73.2 CP74fv Tulita, NT, CAN
19881027 02:28 392   ZFN   50   73.2 CP74fv Tulita, NT, CAN
19891220 06:25 392   ZFN   50   73.2 CP74fv Tulita, NT, CAN
20050306 06:35 393   8N    50   57.4 DO13sn Edson, AB, CAN
20070805 15:10 393   8N    50   57.4 DO13sn Edson, AB, CAN
20050312 13:35 394   DQ    50   62.6 CO95xr Dawson Creek, BC, CAN
19890204 23:12 394   DQ    50   62.6 CO95xr Dawson Creek, BC, CAN
19901225 03:49 394   DQ    50   62.6 CO95xr Dawson Creek, BC, CAN
20050304 12:35 394   RWO   0         BO37us 'Woody Island'  Kodiak, ALS
19890219 11:17 394   RWO   0         BO37us 'Woody Island'  Kodiak, ALS
20050306 06:40 395   5V    50   51.9 DO31om Drumheller, AB, CAN
19890204 23:16 395   5V    50   51.9 DO31om Drumheller, AB, CAN
20070805 15:11 395   5V    50   51.9 DO31om Drumheller, AB, CAN
19901225 03:49 395   5V    50   51.9 DO31om Drumheller, AB, CAN
20050304 12:30 395   JM    0         EN06ru 'Sabon'  Jamestown, ND, USA
20050310 11:43 395   JM    0         EN06ru 'Sabon'  Jamestown, ND, USA
19900108 07:15 395   JM    0         EN06ru 'Sabon'  Jamestown, ND, USA
20050306 06:42 395   L7    250  7.5  DN89nf Estevan, SK, CAN
20050317 03:03 395   L7    250  7.5  DN89nf Estevan, SK, CAN
20050304 12:43 395   ULS   0         DM97ho Ulysses, KS, USA
19870827 04:08 395   YL    1600 1.3  DO96lt Lynn Lake, MB, CAN
19901225 04:00 395   YL    1600 1.3  DO96lt Lynn Lake, MB, CAN
19991225 05:40 396   CMJ   0         CO45di 'Clam Cove'  Ketchikan, ALS
19911207 08:20 396   GOL   25   143. CN72sk Gold Beach (Muni), OR, USA
20050304 12:42 396   PA    0         CN88ub 'Ritts'  Everett, WA, USA
19911208 06:49 396   PA    0         CN88ub 'Ritts'  Everett, WA, USA
19901222 08:41 396   PA    0         CN88ub 'Ritts'  Everett, WA, USA
20050306 06:43 396   PH    500  3.3  FO08wk Inukjuak, QC, CAN
19881130 05:14 396   ZBB   2000 1    FL05ir South Bimini, BAH
19911207 08:21 396   ZBB   2000 1    FL05ir South Bimini, BAH
20050323 11:43 397   3I    200  16.4 CO98ht 'Mobil Sierra'  Fort Nelson, BC, CAN
19890203 04:39 397   3I    200  16.4 CO98ht 'Mobil Sierra'  Fort Nelson, BC, CAN
19911213 06:37 397   3I    200  16.4 CO98ht 'Mobil Sierra'  Fort Nelson, BC, CAN
19900111 07:47 397   AIT   25   45.4 EN36dn Aitkin, MN, USA
19900102 09:01 397   CIN   25   49.4 EN22ob Carroll, IA, USA
19911219 07:08 397   CIN   25   49.4 EN22ob Carroll, IA, USA
19890204 23:19 397   E     25   85.5 DO72df Saskatoon, SK, CAN
19870827 07:12 397   LLJ   50   53   DN34jm Challis, ID, USA
19881208 06:12 397   LLJ   50   53   DN34jm Challis, ID, USA
19901229 07:48 397   LLJ   50   53   DN34jm Challis, ID, USA
20050306 06:44 397   ZSS   25   88   DO62pf Yellowhead  (Saskatoon), SK, CAN
20070805 15:11 397   ZSS   25   88   DO62pf Yellowhead  (Saskatoon), SK, CAN
20050304 12:46 398   YOD   25   99.8 DO44uj Cold Lake, AB, CAN
20070805 01:25 398   YOD   25   99.8 DO44uj Cold Lake, AB, CAN
20070806 16:32 398   YOD   25   99.8 DO44uj Cold Lake, AB, CAN
19890204 23:27 398   YOD   25   99.8 DO44uj Cold Lake, AB, CAN
19901225 18:43 398   YOD   25   99.8 DO44uj Cold Lake, AB, CAN
19880827 04:05 399   C1    0         DO31ag AIRDRIE, AB, CAN
19890204 23:30 399   C1    0         DO31ag AIRDRIE, AB, CAN
19900110 04:03 399   D     25   47.6 EN39qt Delta / Dryden, ON, CAN
20050304 12:51 399   SRI   50   121. AO56en 'Pribilof'  St George, ALS
19891015 02:02 400   AFD   0         DN87it WATFORD CITY, ND, USA
20011113 04:15 400   AHQ   0         EN11qf WAHOO, NE, USA
19991230 06:13 400   FN    0         DN70mi 'Colln'  Fort Collins / Lovela, CO, USA
19891015 02:11 400   FN    0         DN70mi 'Colln'  Fort Collins / Lovela, CO, USA
19901221 07:43 400   FN    0         DN70mi 'Colln'  Fort Collins / Lovela, CO, USA
19870825 04:24 400   LKO   25   90.3 DN55ts 'Logan' Billings, MT, USA
19901225 18:46 400   LKO   25   90.3 DN55ts 'Logan' Billings, MT, USA
20050313 11:14 400   MDS   0         EN14ka 'Wentworth'  Madison, SD, USA
19900108 06:57 400   MDS   0         EN14ka 'Wentworth'  Madison, SD, USA
19911219 06:59 400   MDS   0         EN14ka 'Wentworth'  Madison, SD, USA
19901226 07:10 400   QQ    0         CN79ms Comox, BC, CAN
20050306 06:45 400   QQ    0         CN79ms Comox, BC, CAN
19900110 04:02 401   YPO   125  10.6 EO74gx Peawanuck, ON, CAN
19991222 04:29 402   L4    200  10.3 DO73xi Nipawin, SK, CAN
19901222 08:44 402   L4    200  10.3 DO73xi Nipawin, SK, CAN
19891226 07:07 402   L4    200  10.3 DO73xi Nipawin, SK, CAN
20050313 11:06 402   M3    0         DO51jm Kindersley, SK, CAN
19890204 23:40 402   M3    0         DO51jm Kindersley, SK, CAN
19901225 18:48 402   M3    0         DO51jm Kindersley, SK, CAN
19901222 08:44 402   M3    0         DO51jm Kindersley, SK, CAN
19881124 04:29 403   AXA   25   46.8 EN23ub ALGONA, IA, USA
19910102 08:42 403   AXA   25   46.8 EN23ub ALGONA, IA, USA
19991230 06:19 404   HEQ   0         DN80un 'Heginbotham'  Holyoke, CO, USA
19900108 07:02 404   HEQ   0         DN80un 'Heginbotham'  Holyoke, CO, USA
20050310 11:50 404   MOG   25   138. CN81sr Montague, CA, USA
20070804 11:49 404   MOG   25   138. CN81sr Montague, CA, USA
20070806 12:01 404   MOG   25   138. CN81sr Montague, CA, USA
20070808 11:40 404   MOG   25   138. CN81sr Montague, CA, USA
20070814 10:44 404   MOG   25   138. CN81sr Montague, CA, USA
20050310 11:50 404   OLF   100  20.5 DN78ec Wolf Point, MT, USA
19880801 11:27 404   OLF   100  20.5 DN78ec Wolf Point, MT, USA
20070806 16:37 404   OLF   100  20.5 DN78ec Wolf Point, MT, USA
19901231 09:50 404   OLF   100  20.5 DN78ec Wolf Point, MT, USA
19910102 08:47 404   XCR   0         EN26tb 'Ripley'  Little Falls, MN, USA
19900111 06:26 404   YSL   1000 1    FN67be St Leonard, NB, CAN
20050306 06:47 405   2K    0         DO33oa Camrose, AB, CAN
19881008 04:08 405   2K    0         DO33oa Camrose, AB, CAN
20070805 15:12 405   2K    0         DO33oa Camrose, AB, CAN
19890204 23:45 405   2K    0         DO33oa Camrose, AB, CAN
19901225 03:51 405   2K    0         DO33oa Camrose, AB, CAN
20070805 15:14 405   9G    50   54.6 DO21ps SUNDRE, AB, CAN
19890204 04:03 405   YXL   1000 1.2  EO40bc Sioux Lookout, ON, CAN
20050314 11:36 406   2S    0         DO15sj High Prairie, AB, CAN
19890204 04:03 406   2S    0         DO15sj High Prairie, AB, CAN
20070805 15:15 406   2S    0         DO15sj High Prairie, AB, CAN
19890405 22:25 406   2S    0         DO15sj High Prairie, AB, CAN
19900111 07:50 406   OK    0         EM15el Tulakes/TULOO, OK, USA
20050306 06:48 406   YLJ   40   59.6 DO54qd Meadow Lake, SK, CAN
20070805 15:15 406   YLJ   40   59.6 DO54qd Meadow Lake, SK, CAN
19890405 22:17 406   YLJ   40   59.6 DO54qd Meadow Lake, SK, CAN
19901225 03:52 406   YLJ   40   59.6 DO54qd Meadow Lake, SK, CAN
19870827 07:36 407   BNS   25   86   DN64op Sheridan (County - Banstow) , WY, USA
19901126 04:36 407   BNW   25   46.4 EN32bb Boone, IA, USA
19900108 06:51 407   BNW   25   46.4 EN32bb Boone, IA, USA
19901231 09:52 407   BNW   25   46.4 EN32bb Boone, IA, USA
19910102 08:40 407   CO    25   85.9 DM78pq 'Petey'  Colorado Springs, CO, USA
20010916 11:00 407   CO    25   85.9 DM78pq 'Petey'  Colorado Springs, CO, USA
19890118 12:48 407   NUW   25   132. CN88pi Whidbey Island NAS (Ault), WA, USA
19900108 06:53 407   PLT   0         EN11hl PLATTE CENTER, NE, USA
19910102 08:40 407   PLT   0         EN11hl PLATTE CENTER, NE, USA
19880826 09:33 407   RVB   0         DN95tn 'Riverbend'  Mobridge, SD, USA
19881113 06:05 407   RVB   0         DN95tn 'Riverbend'  Mobridge, SD, USA
19910105 07:21 407   RVB   0         DN95tn 'Riverbend'  Mobridge, SD, USA
19900106 06:56 407   SWA   2000 1.5  EK87aj Islas Del Cisne (Swan Island), HND
19991230 03:10 408   JDM   25   72.8 DM99lm 'Wheatfield'  Colby, KS, USA
20050311 11:24 408   MW    0         DN07ic 'Pelly'  Moses Lake, WA, USA
20070806 11:33 408   MW    0         DN07ic 'Pelly'  Moses Lake, WA, USA
20070814 10:35 408   MW    0         DN07ic 'Pelly'  Moses Lake, WA, USA
20050306 06:48 408   Z7    50   52.8 DO30ea Claresholm, AB, CAN
20070805 15:16 408   Z7    50   52.8 DO30ea Claresholm, AB, CAN
19911208 07:51 408   Z7    50   52.8 DO30ea Claresholm, AB, CAN
20050306 06:52 410   6Z    0         DO56hl La Loche, SK, CAN
20070805 15:17 410   6Z    0         DO56hl La Loche, SK, CAN
19911208 07:46 410   6Z    0         DO56hl La Loche, SK, CAN
19991229 02:42 410   EGQ   0         EN23pc Emmetsburg, IA, USA
19901229 07:25 410   EGQ   0         EN23pc Emmetsburg, IA, USA
19991111 02:15 410   GDV   100  19.8 DN77od Glendive, MT, USA
20050311 11:27 410   GDV   100  19.8 DN77od Glendive, MT, USA
19880828 11:01 410   GDV   100  19.8 DN77od Glendive, MT, USA
20070806 16:45 410   GDV   100  19.8 DN77od Glendive, MT, USA
20070806 17:10 410   GDV   100  19.8 DN77od Glendive, MT, USA
20070814 10:36 410   GDV   100  19.8 DN77od Glendive, MT, USA
19910102 08:28 410   HMM   0         DN26wg Hamilton, MT, USA
19910102 08:28 410   HMM   0         DN26wg Hamilton, MT, USA
19910105 07:07 411   HAE   0         EM49gr Hannibal, MO, USA
19900111 08:25 411   HDL   0         EM15tc Holdenville, OK, USA
20050305 05:17 411   RD    400  8.2  CN94lh 'Bodey'  Redmond, OR, USA
19881031 05:56 411   RD    400  8.2  CN94lh 'Bodey'  Redmond, OR, USA
20070808 11:42 411   RD    400  8.2  CN94lh 'Bodey'  Redmond, OR, USA
19880825 18:15 411   RM    1600 1.7  DO22li Rocky Mountain House, AB, CAN
19890405 22:36 411   RM    1600 1.7  DO22li Rocky Mountain House, AB, CAN
19901225 03:56 411   RM    1600 1.7  DO22li Rocky Mountain House, AB, CAN
20050305 05:17 411   SDA   25   52.8 EN20hs Shenandoah, IA, USA
20011113 03:15 411   SDA   25   52.8 EN20hs Shenandoah, IA, USA
19881118 05:11 413   TAM   1000 2.9  EL12bg TAMPICO, MEX
19900110 03:57 413   YHD   250  4.8  EN39nu Dryden, ON, CAN
20050306 06:53 414   8M    0         DO43ov Elk Point, AB, CAN
20070805 15:17 414   8M    0         DO43ov Elk Point, AB, CAN
19901225 03:56 414   8M    0         DO43ov Elk Point, AB, CAN
20050305 05:23 414   GRN   0         DN82vt Gordon, NE, USA
19900108 06:33 414   GRN   0         DN82vt Gordon, NE, USA
19901229 07:17 414   GRN   0         DN82vt Gordon, NE, USA
19911227 08:01 414   GRN   0         DN82vt Gordon, NE, USA
19900109 13:22 414   HQ    25   136. CN86cx 'Abern' Hoquiam, WA, USA
19901221 07:51 414   HQ    25   136. CN86cx 'Abern' Hoquiam, WA, USA
19891009 13:22 414   HQ    25   136. CN86cx 'Abern' Hoquiam, WA, USA
20050301 12:39 414   HZE   0         DN97fh Hazen, ND, USA
20050401 12:07 414   IME   0         CO27hb 'Mount Edgecumbe'  Sitka, ALS
20050301 12:38 414   LYI   100  27.8 DN28gh Libby, MT, USA
19870827 07:46 414   LYI   100  27.8 DN28gh Libby, MT, USA
19870907 09:30 414   LYI   100  27.8 DN28gh Libby, MT, USA
19880827 07:46 414   LYI   100  27.8 DN28gh Libby, MT, USA
20070806 10:54 414   LYI   100  27.8 DN28gh Libby, MT, USA
19991224 07:40 414   PYD   100  31.2 DM27ae 'Area 19'  Groom Lake, NV, USA
20050301 12:58 414   SU    40   33.7 EN12uh 'Salix'  Sioux City, IA, USA
19881124 04:36 414   SU    40   33.7 EN12uh 'Salix'  Sioux City, IA, USA
19901231 09:56 414   SU    40   33.7 EN12uh 'Salix'  Sioux City, IA, USA
19901229 07:20 414   SU    40   33.7 EN12uh 'Salix'  Sioux City, IA, USA
19991222 22:29 414   Y     0         DO70ok Brophy / Regina, SK, CAN
19901225 03:59 414   Y     0         DO70ok Brophy / Regina, SK, CAN
20050323 11:32 414   ZRG   20   101. DO70ok Brophy  (Regina), SK, CAN
20050302 05:17 415   CBC   1000 2.7  FK09bq West End  (Cayman Brac), CYM
19900111 08:01 415   CBC   1000 2.7  FK09bq West End  (Cayman Brac), CYM
20050302 05:20 415   HJM   25   72.3 EM13vo 'Rayburn'  Bonham, TX, USA
19881124 04:41 415   HJM   25   72.3 EM13vo 'Rayburn'  Bonham, TX, USA
19870727 07:50 415   LO    50   49.9 DN44jn 'Targy'  West Yellowstone, MT, USA
19870827 04:15 415   LO    50   49.9 DN44jn 'Targy'  West Yellowstone, MT, USA
19870828 11:35 415   LO    50   49.9 DN44jn 'Targy'  West Yellowstone, MT, USA
19870727 07:50 415   LO    50   49.9 DN44jn 'Targy'  West Yellowstone, MT, USA
20070819 11:32 415   LO    50   49.9 DN44jn 'Targy'  West Yellowstone, MT, USA
20070826 10:07 415   LO    50   49.9 DN44jn 'Targy'  West Yellowstone, MT, USA
20050301 12:42 416   LB    50   34.5 DN91rb 'Panbe'  North Platte, NE, USA
19881010 06:51 416   LB    50   34.5 DN91rb 'Panbe'  North Platte, NE, USA
19910106 07:27 416   LB    50   34.5 DN91rb 'Panbe'  North Platte, NE, USA
19910105 06:59 417   HHG   25   22.5 EN70gu Huntington, IN, USA
20050305 11:04 417   IY    25   41.8 EN33pd 'Chukk'  Charles City, IA, USA
19900108 05:40 417   IY    25   41.8 EN33pd 'Chukk'  Charles City, IA, USA
20070826 10:03 417   IY    25   41.8 EN33pd 'Chukk'  Charles City, IA, USA
19891008 08:19 418   CW    0         EM30jh 'Mossy'  Lake Charles, LA, USA
19881031 05:55 419   GB    0         EM08ng BABSY, KS, USA
19900111 07:52 419   RYS   25   13   EN82kc 'Grosse Ile'  Detroit / Grosse, MI, USA
19991224 03:58 420   CEK   25   58.1 EN10mo Crete, NE, USA
19900112 05:31 420   CEK   25   58.1 EN10mo Crete, NE, USA
20011113 03:17 420   CEK   25   58.1 EN10mo Crete, NE, USA
20050301 11:58 420   FQ    0         EN23tp 'Montz'  Fairmont, MN, USA
20070826 09:56 420   FQ    0         EN23tp 'Montz'  Fairmont, MN, USA
20050301 11:58 420   PK    0         EM28ps Olathe, KS, USA
19991230 07:48 421   EF    0         EM13qg 'Fluet'  Mc Kinney, TX, USA
20050301 11:55 423   CKP   25   51.2 EN22fr 'Pilot Rock'  Cherokee, IA, USA
19881031 05:51 423   CKP   25   51.2 EN22fr 'Pilot Rock'  Cherokee, IA, USA
20070806 10:46 423   CKP   25   51.2 EN22fr 'Pilot Rock'  Cherokee, IA, USA
19901231 10:03 423   CKP   25   51.2 EN22fr 'Pilot Rock'  Cherokee, IA, USA
20050301 11:55 423   DXE   0         EM56as Dexter, MO, USA
20050301 11:52 426   EN    0         EN21cf 'Rikky'  Council Bluffs, NE, USA
19891008 12:20 426   EN    0         EN21cf 'Rikky'  Council Bluffs, NE, USA
20050301 11:49 428   POH   25   48.2 EN22qr Pocahontas, IA, USA
20070826 09:18 428   POH   25   48.2 EN22qr Pocahontas, IA, USA
19991230 07:29 428   SYW   25   73.8 EM12xx 'Cash'  Greenville, TX, USA
20050301 11:42 430   AYB   0         EN20ck Auburn, NE, USA
20011113 04:30 430   AYB   0         EN20ck Auburn, NE, USA
20050301 11:44 434   SLB   25   50.2 EN22jo Storm Lake, IA, USA
20070826 09:27 434   SLB   25   50.2 EN22jo Storm Lake, IA, USA
20050301 11:23 515   CL    0         CN88dd 'Elwha'  Port Angeles, WA, USA
20070826 09:38 515   CL    0         CN88dd 'Elwha'  Port Angeles, WA, USA
20050301 11:23 515   SAK   25   108. DN28sc 'Smith Lake'  Kalispell, MT, USA
19880717 10:28 515   SAK   25   108. DN28sc 'Smith Lake'  Kalispell, MT, USA
19910102 08:16 515   SAK   25   108. DN28sc 'Smith Lake'  Kalispell, MT, USA
20070826 09:34 515   SAK   25   108. DN28sc 'Smith Lake'  Kalispell, MT, USA
20070826 09:39 515   SAK   25   108. DN28sc 'Smith Lake'  Kalispell, MT, USA
19881001 06:47 520   BF    400  8.2  CN87tp Seattle (Boeing Field), WA, USA
19910102 08:11 521   INE   400  6.8  DN27tc 'Konna'  Missoula, MT, USA
20050301 11:28 521   INE   400  6.8  DN27tc 'Konna'  Missoula, MT, USA
